true_temp,pred_temp
537.471,472.01447
640.0,545.2592
365.0,328.52734
919.0,811.0571
598.0,513.9428
568.9,480.5269
728.0,643.5469
723.2,618.76495
904.0,809.0296
536.4,467.79724
505.35,448.81735
660.0,568.197
328.04,297.25693
438.848,373.6698
549.95,495.0761
637.3,560.693
664.1,596.45764
779.0,683.8093
126.1931,133.57361
623.0,531.47516
707.0,645.7275
594.0,519.53436
528.7,458.74527
798.0,706.5544
702.0,594.0719
437.84,445.3204
778.0,658.5752
594.37,546.10724
657.0,552.1021
487.0,438.47278
673.0,575.99786
592.0,513.13666
694.0,606.5735
647.23,575.66595
693.0,582.2317
496.3,423.71152
783.1,686.52277
664.1,575.6037
471.17,438.67673
611.7,539.5399
617.1,518.04443
706.0,613.96674
584.1,527.5727
521.0,469.94296
467.8,368.5225
423.27,369.36993
473.0,369.15125
812.0,672.99554
479.1,423.08984
543.0,485.45288
708.2,655.44055
598.0,514.2577
574.4,501.29855
502.2,456.2796
679.0,597.2587
679.0,586.3781
482.02,440.9003
356.9,302.4423
511.749,422.48907
651.0,569.5441
718.0,623.6655
790.0,682.8011
586.78,530.84283
623.8,557.4015
770.0,689.94116
317.45,257.00296
840.0,738.3437
685.7,595.4982
732.0,637.16376
628.0,541.72314
730.0,637.46454
678.5,597.2587
384.97,370.52243
651.0,585.44025
624.0,526.9722
562.032,505.4147
789.9,707.40735
707.0,642.0232
618.0,528.48956
454.9,426.4686
665.0,573.30194
850.0,734.15314
418.6,363.07047
530.0,390.22015
304.1467,302.7229
620.2,585.6379
448.9,408.0324
836.0,745.37286
714.0,626.3828
400.31,378.6215
451.65,413.51883
500.0,420.69485
594.0,536.02606
456.6,353.2108
406.814,343.2809
575.3,533.14655
711.1,617.05695
573.5,484.16916
702.0,620.6761
302.98,289.56467
687.64,608.62384
397.0,338.9476
510.2,448.00772
549.0,494.57962
134.35,120.35147
784.0,686.4991
373.05,319.35397
607.0,546.93787
671.8,593.34174
682.0,608.06915
803.1,691.7016
386.449,351.82333
561.5,494.8535
518.0,450.6312
453.0,363.34686
428.0,387.34158
772.0,636.21967
547.76,525.42804
685.0,620.802
641.39,571.0566
792.0,707.3475
544.1,517.88617
510.0,425.32123
549.9,493.5717
403.41,353.0016
560.3,498.63443
44.4,47.404163
812.0,723.4249
667.95,592.0866
544.2,464.29776
703.04,600.7272
684.0,635.73816
849.0,706.71136
709.0,635.1962
625.0,554.9466
401.5,351.69934
558.9,528.8364
377.1,294.36563
437.7,363.4448
632.0,554.5148
632.0,570.51263
448.61,430.7366
576.7,510.72568
401.9,346.49075
673.0,573.0385
532.5,409.5761
374.126,328.42233
376.65,337.36514
608.0,562.49725
755.8,668.5369
778.0,716.5031
858.0,771.7674
524.0,447.58026
626.0,541.49207
699.0,619.9467
652.13,577.8542
535.62,477.6948
604.0,535.4398
449.2,347.07108
345.868,317.25443
678.5,600.75757
726.0,664.44586
530.9,457.60107
718.0,618.1298
775.0,681.5393
748.0,644.9474
683.75,613.0931
369.262,348.57095
777.8,688.5299
559.6,522.1211
670.0,582.9703
683.0,597.3904
490.7,463.36188
538.2,475.4601
679.0,596.8118
820.0,733.4091
653.0,586.31305
720.0,656.3437
653.0,584.96704
616.94,557.7108
497.88,459.26584
480.91,391.43683
591.8,522.84467
460.9,347.20868
463.89,352.85062
571.1,485.0986
561.2,506.87952
893.0,774.9184
594.557,525.2925
435.7,403.77606
462.99,416.73672
528.0,487.32678
498.22,393.0505
775.0,704.39594
621.6,550.951
144.0,145.80318
698.0,636.5782
593.7,506.98074
433.3,373.89847
808.0,678.33905
623.0,584.41736
675.0,581.64374
359.4,279.29227
520.4,468.18277
411.98,355.70566
647.0,572.9516
578.1,494.31546
553.08,512.4664
698.77,629.4958
535.2,454.21298
368.9,328.97543
653.4,614.55536
612.0,565.0754
647.05,583.0681
500.21,439.40543
716.0,673.601
504.58,465.46188
560.4,486.1077
768.0,680.6819
504.0,455.5321
561.44,497.10516
897.0,801.9322
855.0,709.9307
719.5,657.8779
532.7,470.05124
431.23,400.9461
770.0,661.8956
840.0,733.79877
646.0,569.23914
763.0,671.12335
864.0,684.8147
478.1,382.3621
379.5,317.60434
680.9,597.74524
523.1,467.44394
581.5,534.09283
698.8,574.24286
584.4,569.96014
563.6,502.9796
668.0,589.79974
540.6,489.819
491.3,442.91245
490.2,460.71445
629.0,548.86084
592.1,528.56537
640.2,565.273
459.59,416.09793
614.0,518.91016
517.75,480.82675
647.0,559.0486
553.4,500.3541
632.0,541.0487
742.0,640.6615
567.5,502.8406
602.0,524.8586
634.7,533.76166
692.0,631.3826
574.88,451.72
646.0,562.12115
398.07,317.59735
708.0,621.62164
415.76,339.86008
543.82,484.9337
641.0,541.2658
787.0,720.39105
487.6,406.614
546.1,466.5277
623.8,579.8474
708.0,612.04486
830.0,689.11957
571.2,484.80405
836.0,667.46625
485.1,410.07156
716.4,636.6962
749.0,670.415
542.0,512.4268
618.3,537.56
686.0,651.72034
539.67,480.1178
668.0,578.83636
899.0,709.23175
736.0,677.712
312.09,267.63858
540.75,488.4315
649.0,593.01794
640.4,548.5758
668.59,574.2996
559.5,485.10056
421.75,394.081
518.6,466.34525
695.0,604.53186
536.9,468.38632
811.0,707.20447
215.2,241.64372
150.71,133.66588
305.352,307.66406
475.0,413.52036
562.98,486.64456
534.65,462.34265
532.757,463.71652
708.0,663.42944
693.7,614.18115
701.0,649.18884
767.0,702.9185
590.5,523.9006
627.8,555.4562
680.0,570.6298
428.61,404.869
579.41,527.26483
808.0,701.901
509.0,448.4622
575.0,527.2098
339.173,282.9225
740.0,625.6733
569.4,506.2994
836.0,748.8664
444.88,364.51477
578.0,507.0709
539.2,468.9414
763.0,678.3471
635.0,576.5027
454.57,347.07108
597.38,504.83868
551.0,498.16232
540.14,467.6763
836.0,767.2645
593.5,509.58432
564.32,510.37085
656.0,600.7679
464.1,416.54053
839.0,721.38055
844.0,761.17737
598.5,519.0537
549.73,483.3378
362.32,327.965
697.0,609.9955
325.4,281.02982
428.95,357.88394
601.1,520.008
432.79,404.50894
509.7,462.52798
454.4,361.80685
617.633,543.3464
609.0,525.1652
3.3,3.7062879
575.6,506.89536
850.0,764.31586
658.23,576.4532
481.54,435.5348
540.16,490.39987
658.0,574.67535
369.873,378.60574
532.0,484.30545
718.0,606.2862
579.8,509.78244
535.773,480.3823
543.86,475.91837
725.0,633.2445
675.0,568.9791
837.0,748.6319
725.0,613.5388
772.2,650.4847
435.0,350.1665
418.78,376.5118
548.62,460.6459
428.75,350.87195
511.6,453.8542
361.95,356.35394
395.4,303.87637
476.55,410.2103
308.52,327.67548
506.13,472.31873
813.0,690.4052
664.43,594.15344
644.79,562.84015
694.0,598.86304
602.6,525.92426
886.0,758.09106
538.6,465.81512
491.03,444.35522
944.0,838.5134
566.0,509.24594
588.0,565.7172
621.2,542.8389
