true_temp,pred_temp
537.471,540.17395
640.0,637.1757
365.0,368.11398
919.0,933.96967
598.0,563.04614
568.9,559.5116
728.0,734.6415
723.2,719.6754
904.0,910.1628
536.4,547.3026
505.35,518.8569
660.0,662.32806
328.04,351.83185
438.848,436.67386
549.95,554.8314
637.3,638.91724
664.1,657.658
779.0,763.3841
126.1931,135.10196
623.0,616.1518
707.0,682.05316
594.0,601.04425
528.7,510.87326
798.0,829.2369
702.0,686.2487
437.84,470.4495
778.0,796.15283
594.37,577.23444
657.0,642.6641
487.0,496.0707
673.0,665.0958
592.0,581.6777
694.0,704.14746
647.23,668.6201
693.0,691.8302
496.3,482.56064
783.1,793.53784
664.1,679.54156
471.17,442.21448
611.7,617.4703
617.1,619.7442
706.0,701.0179
584.1,596.18115
521.0,524.3757
467.8,427.9346
423.27,409.0785
473.0,472.65445
812.0,823.57196
479.1,466.17303
543.0,545.3578
708.2,763.4891
598.0,581.41504
574.4,576.45624
502.2,516.07416
679.0,687.204
679.0,681.56793
482.02,532.98944
356.9,367.4272
511.749,441.97778
651.0,647.06134
718.0,734.992
790.0,771.50714
586.78,594.1922
623.8,634.8586
770.0,766.39514
317.45,346.74527
840.0,763.96356
685.7,656.1485
732.0,735.4086
628.0,626.0316
730.0,742.09894
678.5,687.204
384.97,394.21268
651.0,639.8276
624.0,589.33453
562.032,482.5261
789.9,790.3162
707.0,683.5885
618.0,613.7889
454.9,482.90332
665.0,663.6381
850.0,767.39105
418.6,448.849
530.0,519.9373
304.1467,328.43448
620.2,614.52606
448.9,454.212
836.0,789.4147
714.0,732.5098
400.31,408.24734
451.65,425.43875
500.0,486.89914
594.0,572.4615
456.6,370.7693
406.814,425.69296
575.3,586.8551
711.1,718.29846
573.5,561.76447
702.0,703.9545
302.98,331.4924
687.64,665.73914
397.0,357.39456
510.2,505.96112
549.0,570.6473
134.35,126.19211
784.0,774.2277
373.05,356.34933
607.0,580.79553
671.8,668.0822
682.0,696.9677
803.1,795.77045
386.449,390.01355
561.5,538.84607
518.0,510.80496
453.0,426.0407
428.0,412.7388
772.0,734.6316
547.76,577.72784
685.0,692.72766
641.39,651.47473
792.0,796.3991
544.1,552.45685
510.0,512.02655
549.9,552.8851
403.41,414.99622
560.3,557.3116
44.4,39.671814
812.0,801.53906
667.95,652.8771
544.2,552.0277
703.04,684.85895
684.0,679.6353
849.0,874.81274
709.0,719.5163
625.0,621.9332
401.5,387.39587
558.9,568.44183
377.1,323.12964
437.7,465.467
632.0,601.9699
632.0,625.70746
448.61,487.9766
576.7,576.0691
401.9,386.1431
673.0,638.76306
532.5,527.147
374.126,387.0823
376.65,426.45203
608.0,610.30707
755.8,756.27136
778.0,811.62714
858.0,852.26666
524.0,573.8273
626.0,632.5114
699.0,703.448
