true_temp,pred_temp
537.471,514.24304
640.0,594.887
365.0,353.43152
919.0,882.0991
598.0,563.23596
568.9,547.4592
728.0,722.44775
723.2,715.06384
904.0,859.415
536.4,509.51733
505.35,504.0535
660.0,665.90265
328.04,324.4692
438.848,416.0651
549.95,538.8983
637.3,618.3586
664.1,664.91
779.0,781.4722
126.1931,169.16399
623.0,603.11914
707.0,656.0082
594.0,579.21875
528.7,504.7224
798.0,802.2591
702.0,670.85065
437.84,450.8305
778.0,739.2659
594.37,547.61646
657.0,654.2625
487.0,487.37195
673.0,652.2453
592.0,569.9733
694.0,694.32587
647.23,690.06433
693.0,634.0676
496.3,490.51035
783.1,797.36005
664.1,664.874
471.17,454.52737
611.7,606.6383
617.1,608.48663
706.0,689.36725
584.1,579.73065
521.0,492.21066
467.8,418.72488
423.27,414.28262
473.0,447.3786
812.0,757.31146
479.1,452.01022
543.0,521.92377
708.2,723.5984
598.0,578.6256
574.4,565.14124
502.2,495.35663
679.0,675.56525
679.0,686.1777
482.02,506.18048
356.9,341.8871
511.749,505.80283
651.0,636.6954
718.0,725.42725
790.0,796.83453
586.78,580.49194
623.8,625.8651
770.0,793.11084
317.45,316.0831
840.0,759.4027
685.7,674.0731
732.0,747.66724
628.0,619.8722
730.0,733.1775
678.5,675.56525
384.97,389.29324
651.0,651.7323
624.0,603.729
562.032,509.5464
789.9,763.0435
707.0,718.3087
618.0,614.94147
454.9,455.41904
665.0,660.94775
850.0,789.3069
418.6,432.439
530.0,492.54385
304.1467,321.76978
620.2,594.048
448.9,459.5552
836.0,787.83453
714.0,703.5266
400.31,423.41913
451.65,421.61847
500.0,490.8818
594.0,594.3389
456.6,371.78348
406.814,393.7323
575.3,562.4381
711.1,707.27374
573.5,532.082
702.0,696.5566
302.98,302.83972
687.64,653.31635
397.0,376.98126
510.2,509.12274
549.0,517.46826
134.35,147.31744
784.0,772.9676
373.05,367.20212
607.0,577.80334
671.8,670.6701
682.0,675.19507
803.1,795.26117
386.449,403.6418
561.5,548.7395
518.0,488.82593
453.0,422.4075
428.0,410.61844
772.0,728.62665
547.76,554.9235
685.0,684.59
641.39,649.6787
792.0,805.41846
544.1,524.62103
510.0,504.03845
549.9,544.0452
403.41,379.7759
560.3,521.2944
44.4,43.553215
812.0,816.22797
667.95,644.2008
544.2,484.6558
703.04,706.1955
684.0,709.4889
849.0,795.4036
709.0,697.0578
625.0,621.69037
401.5,371.18793
558.9,548.662
377.1,322.04773
437.7,425.32608
632.0,608.31903
632.0,626.51794
448.61,460.85098
576.7,569.27014
401.9,385.66028
673.0,623.64417
532.5,505.53677
374.126,366.8091
376.65,318.2849
608.0,574.48517
755.8,734.88104
778.0,795.9347
858.0,814.4465
524.0,489.84995
626.0,607.69745
699.0,677.76263
652.13,656.23566
535.62,516.3978
604.0,612.05066
449.2,432.62485
345.868,369.88016
678.5,688.79675
726.0,734.97253
530.9,491.52576
718.0,691.11285
775.0,774.8786
748.0,749.1928
683.75,667.01996
369.262,364.99634
777.8,751.7269
559.6,550.6454
670.0,656.7757
683.0,686.4211
490.7,490.74374
538.2,536.19366
679.0,636.07544
820.0,822.3709
653.0,656.6658
720.0,701.4702
653.0,640.4405
616.94,627.56055
497.88,496.98508
480.91,478.546
591.8,596.809
460.9,417.42917
463.89,436.7828
571.1,563.7252
561.2,552.09467
893.0,889.5434
594.557,582.36633
435.7,444.80463
462.99,449.95993
528.0,536.221
498.22,478.3878
775.0,750.1063
621.6,611.5233
144.0,204.04092
698.0,726.635
593.7,564.693
433.3,418.21188
808.0,781.1978
623.0,614.9396
675.0,661.1046
359.4,360.46573
520.4,508.1804
411.98,372.34528
647.0,637.9441
578.1,556.16864
553.08,521.261
698.77,700.7442
535.2,504.94467
368.9,356.8403
653.4,650.3274
612.0,621.67224
647.05,650.1358
500.21,486.81168
716.0,700.65247
504.58,489.14673
560.4,541.03314
768.0,746.5275
504.0,489.01813
561.44,517.9044
897.0,966.4608
855.0,826.51
719.5,686.00433
532.7,505.82028
431.23,445.44385
770.0,770.9308
840.0,827.6819
646.0,655.49426
763.0,789.37177
864.0,808.60693
478.1,442.7447
379.5,349.08923
680.9,675.5394
523.1,510.8297
581.5,591.84033
698.8,635.3755
584.4,575.1244
563.6,547.6457
668.0,665.23
540.6,514.4499
491.3,433.44385
490.2,509.48035
629.0,619.817
592.1,586.94135
640.2,639.149
459.59,442.82687
614.0,588.959
517.75,511.45767
647.0,613.7257
553.4,502.72232
632.0,642.5542
742.0,727.5566
567.5,517.9485
602.0,576.61975
634.7,611.34705
692.0,673.5036
574.88,556.64526
646.0,632.75635
398.07,363.27377
708.0,701.4546
415.76,365.18515
543.82,540.0714
641.0,625.04913
787.0,821.9236
487.6,475.8599
546.1,551.0588
623.8,659.6526
708.0,717.0638
830.0,775.383
571.2,538.50916
836.0,781.47076
485.1,461.67004
716.4,690.71814
749.0,768.1706
542.0,550.8068
618.3,587.39984
686.0,702.26416
539.67,523.1447
668.0,674.78864
899.0,835.7432
736.0,747.9158
312.09,310.38925
540.75,520.24615
649.0,636.1938
640.4,631.38226
668.59,661.1972
559.5,548.8888
421.75,457.9049
518.6,493.2302
695.0,794.7852
536.9,498.82877
811.0,808.6171
215.2,288.62015
150.71,151.16174
305.352,373.57642
475.0,457.63306
562.98,551.43787
534.65,514.9152
532.757,551.31433
708.0,722.65295
693.7,701.72955
701.0,714.06494
767.0,773.8023
590.5,566.9696
627.8,642.5517
680.0,644.0553
428.61,418.60013
579.41,647.8923
808.0,812.668
509.0,492.13315
575.0,597.1834
339.173,337.31186
740.0,729.6297
569.4,559.1448
836.0,791.3624
444.88,411.21796
578.0,573.8877
539.2,513.2843
763.0,779.3683
635.0,666.5832
454.57,432.62488
597.38,564.26886
551.0,562.8164
540.14,560.7708
836.0,973.9149
593.5,557.89825
564.32,559.5621
656.0,647.4677
464.1,468.5236
839.0,904.2498
844.0,811.1168
598.5,607.31415
549.73,544.4044
362.32,362.02716
697.0,688.4826
325.4,317.88348
428.95,393.55396
601.1,577.5548
432.79,436.02332
509.7,522.73035
454.4,409.53207
617.633,607.6247
609.0,603.2216
3.3,4.841259
575.6,564.4423
850.0,802.7046
658.23,644.22864
481.54,509.33218
540.16,531.9165
658.0,662.7264
369.873,424.1522
532.0,530.8388
718.0,703.7259
579.8,551.7841
535.773,500.81796
543.86,526.4938
725.0,714.3755
675.0,677.6298
837.0,833.6843
725.0,712.1841
772.2,741.3962
435.0,414.098
418.78,429.6848
548.62,562.24335
428.75,424.53824
511.6,483.52414
361.95,396.25992
395.4,370.31204
476.55,468.7009
308.52,343.68332
506.13,510.63828
813.0,782.873
664.43,664.05646
644.79,613.7688
694.0,693.42175
602.6,593.7115
886.0,844.8023
538.6,527.1572
491.03,482.63257
944.0,889.98706
566.0,520.1264
588.0,566.06525
621.2,610.68646
692.43,670.1216
572.0,525.6885
416.266,425.1393
884.0,1016.095
619.0,616.2519
627.1,606.71173
261.08,316.51367
830.0,872.5238
611.0,597.96606
568.8,530.52246
663.1,628.03033
410.3,420.87494
838.0,840.1719
614.6,614.05707
483.71,504.68024
593.0,572.36694
712.0,714.6623
581.8,585.86206
679.0,679.1272
841.0,772.33093
566.3,525.6465
655.0,625.8421
560.6,543.80273
732.0,732.084
645.1,645.0396
502.88,478.9379
592.3,574.57385
623.5,619.429
548.5,545.86914
760.0,752.81903
555.0,515.5923
528.0,493.39093
653.0,613.39105
687.26,693.254
455.1,427.92776
786.0,768.5083
728.0,740.53174
731.1,697.5492
760.0,778.1874
685.0,678.17334
700.0,696.3667
651.5,652.36993
309.57,288.4678
755.0,709.6052
512.77,505.22827
646.11,626.7824
607.55,568.4267
674.2,675.66956
568.837,557.14136
585.0,552.8626
868.0,887.6249
477.6,464.44446
472.25,477.6443
559.63,548.24506
599.6,589.6841
612.0,581.70197
597.6,588.2789
603.5,592.74097
772.0,775.0619
513.9,467.5667
662.0,648.50684
667.0,657.59186
594.099,678.8717
652.98,624.00256
685.0,696.2197
593.8,587.2866
827.0,823.96954
692.0,663.1484
519.19,489.1457
550.0,539.5478
630.56,626.5321
511.0,528.10565
560.06,507.56842
587.0,570.5876
508.27,490.28232
720.1,789.4146
619.18,577.7301
709.8,713.20087
260.0,241.7029
