true_temp,pred_temp
537.471,557.37317
640.0,619.04663
365.0,377.1057
919.0,981.7119
598.0,546.7964
568.9,553.47614
728.0,731.4535
723.2,725.8501
904.0,949.7988
536.4,558.8722
505.35,542.5738
660.0,651.5936
328.04,355.01697
438.848,393.88385
549.95,599.4193
637.3,603.50757
664.1,640.2365
779.0,809.91235
126.1931,179.52011
623.0,597.13794
707.0,691.7105
594.0,603.4618
528.7,547.5072
798.0,826.6506
702.0,662.21533
437.84,499.15662
778.0,824.94293
594.37,564.29016
657.0,676.8397
487.0,490.2844
673.0,685.8568
592.0,595.06854
694.0,711.42566
647.23,688.4376
693.0,669.2245
496.3,468.45135
783.1,862.1626
664.1,676.8957
471.17,425.0775
611.7,575.84125
617.1,611.16504
706.0,689.0404
584.1,616.4857
521.0,525.81744
467.8,404.86478
423.27,373.41586
473.0,462.21167
812.0,857.66473
479.1,482.0621
543.0,560.3213
708.2,730.78296
598.0,592.4783
574.4,579.62427
502.2,540.84766
679.0,694.8551
679.0,654.0379
482.02,521.1239
356.9,367.98065
511.749,452.61472
651.0,656.2184
718.0,704.0598
790.0,780.0293
586.78,582.7178
623.8,633.9201
770.0,799.30597
317.45,342.07468
840.0,757.87134
685.7,643.8579
732.0,740.9548
628.0,624.609
730.0,747.8008
678.5,694.8551
384.97,387.59708
651.0,664.7037
624.0,575.34344
562.032,518.1308
789.9,807.9093
707.0,703.14044
618.0,615.781
454.9,490.41794
665.0,633.54016
850.0,728.0448
418.6,412.02353
530.0,542.2704
304.1467,338.6257
620.2,579.81177
448.9,475.85165
836.0,798.84216
714.0,748.71814
400.31,432.4341
451.65,410.8463
500.0,517.72705
594.0,571.0841
456.6,376.04126
406.814,430.85934
575.3,596.10693
711.1,723.59937
573.5,583.6327
702.0,703.57764
302.98,346.38663
687.64,646.9205
397.0,357.76962
510.2,472.2502
549.0,532.337
134.35,152.88441
784.0,791.7052
373.05,348.34464
607.0,595.75726
671.8,667.58026
682.0,703.5168
803.1,875.18054
386.449,433.0042
561.5,575.4404
518.0,538.40796
453.0,414.76047
428.0,390.0486
772.0,729.3779
547.76,592.9888
685.0,695.65
641.39,655.33435
792.0,816.1503
544.1,542.174
510.0,483.83817
549.9,569.46844
403.41,358.32928
560.3,548.81104
44.4,69.653595
812.0,828.4338
667.95,662.37115
544.2,517.73157
703.04,688.4746
684.0,677.0703
849.0,918.72766
709.0,696.006
625.0,621.35425
401.5,413.84247
558.9,507.6079
377.1,334.59866
437.7,448.1475
632.0,588.5757
632.0,644.9779
448.61,501.74307
576.7,590.88385
401.9,401.5049
673.0,668.78925
532.5,449.28452
374.126,377.66275
376.65,412.68393
608.0,643.12366
755.8,769.5499
778.0,868.6066
858.0,1031.3386
524.0,568.6297
626.0,656.3039
699.0,751.1951
652.13,646.8479
535.62,603.39197
604.0,475.1715
449.2,459.71683
345.868,408.19135
678.5,676.952
726.0,762.88806
530.9,500.96317
718.0,736.7396
775.0,792.65265
748.0,763.924
683.75,667.7056
369.262,375.4186
777.8,790.36694
559.6,592.897
670.0,634.6334
683.0,859.0193
490.7,532.70355
538.2,550.47064
679.0,619.68835
820.0,843.36
653.0,677.1031
720.0,712.7848
653.0,674.0139
616.94,615.53674
497.88,536.0912
480.91,551.719
591.8,585.5904
460.9,430.5295
463.89,438.21906
571.1,572.9501
561.2,540.5153
893.0,1071.7731
594.557,611.1537
435.7,435.3813
462.99,387.09503
528.0,580.59784
498.22,524.9768
775.0,755.64905
621.6,605.83655
144.0,228.47734
698.0,723.55975
593.7,600.16547
433.3,444.94937
808.0,849.5537
623.0,683.62134
675.0,677.3003
359.4,377.08377
520.4,540.5147
411.98,373.6517
647.0,604.54895
578.1,540.43365
553.08,580.4365
698.77,755.4985
535.2,510.95737
368.9,380.27945
653.4,584.97876
612.0,664.13354
647.05,643.8024
500.21,529.4324
716.0,694.448
504.58,563.38153
560.4,551.2873
768.0,792.49414
