true_temp,pred_temp
537.471,551.71716
640.0,614.41437
365.0,370.80545
919.0,971.54083
598.0,548.68854
568.9,560.4786
728.0,734.7901
723.2,707.4179
904.0,941.7866
536.4,557.5776
505.35,549.2939
660.0,628.6544
328.04,346.7603
438.848,405.88464
549.95,591.73126
637.3,599.3825
664.1,643.2043
779.0,813.01825
126.1931,187.8728
623.0,608.3902
707.0,682.3426
594.0,594.3174
528.7,540.77747
798.0,810.7703
702.0,653.31335
437.84,495.05338
778.0,808.9532
594.37,551.2603
657.0,653.36993
487.0,487.60382
673.0,686.5925
592.0,596.90546
694.0,713.17444
647.23,699.11456
693.0,686.79083
496.3,466.55402
783.1,855.54266
664.1,672.095
471.17,435.60184
611.7,585.73413
617.1,599.68115
706.0,674.4914
584.1,622.6322
521.0,505.67416
467.8,408.9372
423.27,387.6635
473.0,459.56656
812.0,834.5314
479.1,474.48853
543.0,567.17944
708.2,734.7461
598.0,594.18475
574.4,571.8947
502.2,530.0877
679.0,699.65015
679.0,653.0142
482.02,521.22504
356.9,366.1444
511.749,458.67297
651.0,649.1995
718.0,703.1754
790.0,779.4554
586.78,584.47174
623.8,639.2458
770.0,798.4276
317.45,332.93848
840.0,760.9705
685.7,644.8287
732.0,715.92255
628.0,611.97455
730.0,748.9129
678.5,699.65015
384.97,393.39978
651.0,670.22784
624.0,580.78345
562.032,509.18478
789.9,810.69415
707.0,705.86847
618.0,608.24725
454.9,452.266
665.0,632.8038
850.0,715.6347
418.6,427.3412
530.0,534.8404
304.1467,331.50513
620.2,566.827
448.9,464.33115
836.0,779.56934
714.0,746.6152
400.31,423.53983
451.65,411.64313
500.0,531.96985
594.0,564.9163
456.6,367.79016
406.814,422.97028
575.3,589.8044
711.1,725.41376
573.5,582.2748
702.0,707.7668
302.98,331.2822
687.64,632.4695
397.0,352.72186
510.2,465.7994
549.0,517.8585
134.35,151.43347
784.0,764.86615
373.05,351.78967
607.0,585.3404
671.8,673.45416
682.0,708.27313
803.1,868.1108
386.449,417.03824
561.5,553.12213
518.0,526.79144
453.0,443.34854
428.0,396.34946
772.0,705.3302
547.76,587.0577
685.0,698.0372
641.39,662.5045
792.0,818.83453
544.1,519.1305
510.0,482.29034
549.9,573.2212
403.41,377.88843
560.3,545.9709
44.4,68.43064
812.0,835.6665
667.95,649.7286
544.2,517.5806
703.04,691.6434
684.0,689.76276
849.0,887.0165
709.0,672.2991
625.0,632.39526
401.5,402.5077
558.9,506.73682
377.1,328.08777
437.7,443.52194
632.0,599.21014
632.0,648.70325
448.61,491.79865
576.7,596.0384
401.9,411.17392
673.0,668.4461
532.5,456.32922
374.126,368.20782
376.65,401.99158
608.0,641.887
755.8,769.8492
778.0,857.51227
858.0,1013.7228
524.0,595.0356
626.0,644.85547
699.0,733.599
652.13,652.6845
535.62,593.51434
604.0,511.12567
449.2,445.4951
345.868,391.443
678.5,686.1214
726.0,780.1349
530.9,503.97647
718.0,734.42426
775.0,792.49164
748.0,756.52295
683.75,661.27325
369.262,372.37347
777.8,790.7369
559.6,589.814
670.0,643.17505
683.0,865.99384
490.7,531.92584
538.2,542.8185
679.0,617.7486
820.0,849.10406
653.0,663.1251
720.0,696.4083
653.0,671.73944
616.94,613.2502
497.88,536.3725
480.91,517.0408
591.8,581.9631
460.9,468.56863
463.89,439.39127
571.1,561.71185
561.2,539.2397
893.0,998.8641
594.557,615.0588
435.7,432.3853
462.99,397.73108
528.0,581.76227
498.22,492.06293
775.0,738.24054
621.6,611.75574
144.0,221.21593
698.0,724.79156
593.7,597.71814
433.3,441.68076
808.0,830.237
623.0,650.62756
675.0,665.1855
359.4,390.91962
