true_temp,pred_temp
537.471,566.55786
640.0,591.72217
365.0,419.86996
919.0,929.9537
598.0,596.34924
568.9,605.61743
728.0,702.17236
723.2,751.1547
904.0,893.97253
536.4,534.63086
505.35,512.5508
660.0,685.24414
328.04,371.76904
438.848,396.8687
549.95,556.9054
637.3,607.3961
664.1,639.94946
779.0,717.8154
126.1931,408.6905
623.0,582.9545
707.0,744.0228
594.0,626.4297
528.7,549.2969
798.0,821.7173
702.0,693.7358
437.84,504.4252
778.0,786.9647
594.37,572.1405
657.0,651.0481
487.0,511.129
673.0,670.0478
592.0,630.131
694.0,700.874
647.23,671.7922
693.0,689.1737
496.3,526.3167
783.1,811.2178
664.1,683.8113
471.17,481.41174
611.7,631.0458
617.1,638.38794
706.0,711.7872
584.1,613.6052
521.0,512.24646
467.8,445.09296
423.27,419.10483
473.0,487.9829
812.0,810.9723
479.1,503.92795
543.0,550.54254
708.2,725.6726
598.0,630.18256
574.4,596.0194
502.2,535.17566
679.0,678.8159
679.0,662.5616
482.02,570.79126
356.9,371.5031
511.749,84.013794
651.0,729.1183
718.0,712.3619
790.0,770.89905
586.78,605.94147
623.8,633.73474
770.0,800.0995
317.45,300.98245
840.0,817.9458
685.7,671.69934
732.0,751.1854
628.0,662.8435
730.0,711.17236
678.5,678.6754
384.97,411.96008
651.0,673.2458
624.0,623.5373
562.032,332.28143
789.9,741.05194
707.0,718.6691
618.0,653.5224
454.9,551.73694
665.0,654.1604
850.0,781.08923
418.6,426.0359
530.0,559.33936
304.1467,444.66556
620.2,631.6282
448.9,523.8834
836.0,760.7589
714.0,778.32153
400.31,449.4319
451.65,434.43585
500.0,459.2258
594.0,644.3397
456.6,405.61353
406.814,432.85684
575.3,558.3595
711.1,706.8922
573.5,552.12836
702.0,688.82495
302.98,354.35114
687.64,661.7242
397.0,393.58517
510.2,535.17566
549.0,561.54236
134.35,356.4486
784.0,701.68555
373.05,295.97223
607.0,647.051
671.8,662.61896
682.0,724.64685
803.1,824.31213
386.449,379.74243
561.5,517.4359
518.0,529.4797
453.0,499.57285
428.0,459.76846
772.0,717.2997
547.76,586.1041
685.0,713.4708
641.39,647.38904
792.0,781.78516
544.1,600.7277
510.0,499.98648
549.9,594.90625
403.41,403.01093
560.3,561.69183
44.4,205.21616
812.0,840.37177
667.95,669.9933
544.2,533.5432
703.04,693.16406
684.0,577.13513
849.0,880.83826
709.0,687.4074
625.0,632.723
401.5,402.45343
558.9,545.3141
377.1,447.659
437.7,460.1115
632.0,549.4602
632.0,651.5125
448.61,430.59503
576.7,611.27637
401.9,398.55716
673.0,515.7561
532.5,572.384
374.126,364.47754
376.65,404.00702
608.0,589.9934
755.8,706.17737
778.0,704.2975
858.0,867.07684
524.0,493.90027
626.0,648.1235
699.0,697.6567
652.13,648.65985
