true_temp,pred_temp
537.471,533.24347
640.0,548.2268
365.0,361.97635
919.0,900.9874
598.0,585.0258
568.9,561.13196
728.0,724.9326
723.2,705.9512
904.0,881.88336
536.4,543.1534
505.35,508.0692
660.0,624.39984
328.04,342.6545
438.848,406.79117
549.95,539.55817
637.3,622.66736
664.1,627.4786
779.0,700.6573
126.1931,147.92372
623.0,628.70575
707.0,694.3836
594.0,609.4514
528.7,516.5032
798.0,808.42426
702.0,708.41003
437.84,462.66284
778.0,806.3927
594.37,578.8116
657.0,609.7463
487.0,506.20306
673.0,666.4341
592.0,589.29565
694.0,706.82794
647.23,657.42816
693.0,695.7917
496.3,477.74686
783.1,794.461
664.1,685.96796
471.17,454.3183
611.7,613.3211
617.1,622.6868
706.0,706.42267
584.1,587.0356
521.0,532.6135
467.8,452.614
423.27,421.54984
473.0,477.0368
812.0,838.28436
479.1,475.22156
543.0,533.3315
708.2,733.9056
598.0,591.40546
574.4,570.783
502.2,509.9115
679.0,690.704
679.0,711.6878
482.02,527.6899
356.9,381.53253
511.749,508.6082
651.0,648.3717
718.0,764.08545
790.0,795.2237
586.78,588.9847
623.8,632.31415
770.0,784.8477
317.45,351.2888
840.0,794.3101
685.7,688.65027
732.0,727.96716
628.0,642.98254
730.0,741.7528
678.5,685.62506
384.97,391.8404
651.0,643.3314
624.0,566.1673
562.032,559.7753
789.9,784.13696
707.0,696.6699
618.0,634.04364
454.9,455.72128
665.0,689.67084
850.0,824.5785
418.6,425.67358
530.0,505.92142
304.1467,328.93356
620.2,598.2336
448.9,458.17307
836.0,802.6989
714.0,714.565
400.31,415.82654
451.65,432.9685
500.0,465.612
594.0,582.06305
456.6,381.27975
406.814,415.7779
575.3,574.937
711.1,719.3094
573.5,573.3119
702.0,700.091
302.98,335.42596
687.64,678.1479
397.0,334.17166
510.2,493.252
549.0,550.02094
134.35,132.99352
784.0,773.31635
373.05,368.3916
607.0,578.1993
671.8,675.36395
682.0,666.43964
803.1,787.16345
386.449,402.01083
561.5,553.56525
518.0,497.6248
453.0,414.48108
428.0,416.29218
772.0,746.95953
547.76,567.1772
685.0,660.1069
641.39,651.03705
792.0,801.27386
544.1,504.8067
510.0,504.181
