true_temp,pred_temp
537.471,539.0681
640.0,639.70404
365.0,339.81125
919.0,915.21826
598.0,586.9944
568.9,556.09143
728.0,739.83417
723.2,710.25305
904.0,895.22125
536.4,544.503
505.35,529.61053
660.0,654.33636
328.04,314.20108
438.848,412.65515
549.95,550.5937
637.3,630.638
664.1,657.8464
779.0,762.7288
126.1931,135.22406
623.0,615.26447
707.0,687.26697
594.0,598.2592
528.7,528.0848
798.0,815.2908
702.0,692.6869
437.84,459.9713
778.0,793.1224
594.37,573.4348
657.0,656.7165
487.0,494.0668
673.0,686.383
592.0,591.78864
694.0,712.8167
647.23,652.1202
693.0,667.9517
496.3,482.1732
783.1,831.3195
664.1,681.9041
471.17,437.34155
611.7,606.5639
617.1,641.72784
706.0,711.03204
584.1,593.8415
521.0,517.1049
467.8,453.60788
423.27,406.9085
473.0,469.47916
812.0,831.88385
479.1,471.50473
543.0,539.2587
708.2,729.29706
598.0,592.8455
574.4,572.3924
502.2,522.3063
679.0,693.8326
679.0,694.2591
482.02,507.4219
356.9,370.44547
511.749,498.59738
651.0,690.4009
718.0,739.504
790.0,797.94
586.78,591.65515
623.8,635.13165
770.0,780.64453
317.45,333.55496
840.0,822.4931
685.7,685.7714
732.0,744.02106
628.0,659.8265
730.0,750.01715
678.5,696.5527
384.97,385.41653
651.0,625.5052
624.0,616.92236
562.032,573.7261
789.9,791.0153
707.0,704.7083
618.0,624.0341
454.9,455.96228
665.0,679.91095
850.0,852.754
418.6,436.6896
530.0,528.3215
304.1467,346.99228
620.2,621.344
448.9,446.56766
836.0,852.8686
714.0,745.51984
400.31,413.87427
451.65,441.16367
500.0,510.75803
594.0,633.325
456.6,439.25793
406.814,424.58896
575.3,578.8223
711.1,725.3581
573.5,575.09766
702.0,713.50494
302.98,329.66895
687.64,694.81165
397.0,424.46677
510.2,511.26566
549.0,569.144
134.35,134.23157
784.0,771.4582
373.05,366.4492
607.0,645.40216
671.8,684.9841
682.0,698.0468
803.1,853.7596
386.449,409.62042
561.5,550.1555
518.0,511.56274
453.0,454.44745
428.0,414.43686
772.0,755.58014
547.76,564.9747
685.0,733.3414
641.39,653.45996
792.0,805.18304
544.1,523.15826
510.0,509.1581
549.9,563.77344
403.41,401.40085
560.3,567.87946
44.4,42.226612
812.0,799.4163
667.95,682.5433
544.2,549.7016
703.04,709.0355
684.0,648.44354
849.0,848.5046
709.0,720.6951
625.0,625.412
401.5,379.94315
558.9,545.69696
377.1,350.29803
437.7,451.51535
632.0,556.71466
632.0,608.0132
448.61,461.17728
576.7,590.9197
401.9,404.77322
673.0,659.0445
532.5,520.6072
374.126,369.0674
376.65,358.16562
608.0,568.62463
755.8,762.5014
778.0,835.46
858.0,921.7836
524.0,520.52234
626.0,632.5776
699.0,691.0786
652.13,662.2824
535.62,539.789
604.0,566.3646
449.2,458.38562
345.868,362.8348
678.5,673.1496
726.0,707.18964
530.9,539.2648
718.0,727.7133
775.0,781.1418
748.0,762.02094
683.75,715.847
369.262,371.46255
777.8,776.75824
559.6,579.16534
670.0,660.5308
683.0,641.8719
490.7,494.68375
538.2,537.4269
679.0,661.07086
820.0,826.5685
